filepath,split,label,xmin,ymin,xmax,ymax
train/23.09-14-17:50.jpg,train,truck,335,142,391,183
train/23.09-14-17:50.jpg,train,motorcycle,468,280,511,342
train/23.09-14-17:50.jpg,train,motorcycle,431,224,461,266
train/23.09-14-17:50.jpg,train,motorcycle,410,183,442,222
train/23.09-14-17:50.jpg,train,motorcycle,392,146,417,181
train/23.09-14-17:50.jpg,train,motorcycle,369,120,392,154
train/23.09-14-17:50.jpg,train,motorcycle,306,85,329,107
train/23.09-14-17:50.jpg,train,car,301,66,334,86
train/23.09-14-17:50.jpg,train,taxi,337,57,365,78
train/30.09-14-17:47.jpg,train,truck,1,177,136,314
train/30.09-14-17:47.jpg,train,car,387,226,521,351
train/30.09-14-17:47.jpg,train,car,167,65,238,133
train/30.09-14-17:47.jpg,train,taxi,219,3,257,42
train/22.09-14-17:49.jpg,train,car,164,138,234,194
train/22.09-14-17:49.jpg,train,car,137,7,178,42
train/22.09-14-17:49.jpg,train,car,302,250,440,350
train/22.09-14-17:49.jpg,train,motorcycle,592,320,667,405
train/22.09-14-17:49.jpg,train,bus,187,1,249,57
train/22.09-14-17:49.jpg,train,taxi,606,400,704,478
train/22.09-14-17:49.jpg,train,car,373,49,456,83
train/27.09-14-17:58.jpg,train,car,368,54,448,105
train/15-02-15-20:03.jpg,train,bus,173,64,410,215
train/15-02-15-20:03.jpg,train,bus,390,49,496,177
train/15-02-15-20:03.jpg,train,bus,497,44,597,144
train/15-02-15-20:03.jpg,train,bus,197,155,503,423
train/15-02-15-20:03.jpg,train,car,568,129,620,195
train/30.09-14-17:50.jpg,train,motorcycle,285,206,325,284
train/30.09-14-17:50.jpg,train,motorcycle,270,81,306,139
train/30.09-14-17:50.jpg,train,motorcycle,102,125,138,182
train/30.09-14-17:50.jpg,train,car,139,107,216,190
train/30.09-14-17:50.jpg,train,car,206,10,255,56
train/30.09-14-17:50.jpg,train,car,185,42,244,90
train/30.09-14-17:50.jpg,train,car,2,188,115,311
train/27.09-14-17:50.jpg,train,car,502,194,623,300
train/68-02-15-20:31.jpg,train,bus,170,74,224,106
train/68-02-15-20:31.jpg,train,car,154,94,188,118
train/68-02-15-20:31.jpg,train,car,175,143,203,169
train/68-02-15-20:31.jpg,train,car,197,116,237,141
train/68-02-15-20:31.jpg,train,car,236,116,275,142
train/68-02-15-20:31.jpg,train,taxi,596,171,667,210
train/68-02-15-20:31.jpg,train,motorcycle,435,246,464,299
train/68-02-15-20:31.jpg,train,car,416,133,467,165
train/68-02-15-20:31.jpg,train,car,343,112,393,144
train/68-02-15-20:31.jpg,train,car,276,97,313,122
train/22.09-14-17:39.jpg,train,car,180,80,251,132
train/22.09-14-17:39.jpg,train,taxi,148,29,186,67
train/22.09-14-17:39.jpg,train,motorcycle,260,178,297,242
train/22.09-14-17:39.jpg,train,bus,199,8,260,77
train/22.09-14-17:39.jpg,train,bus,184,1,238,48
train/22.09-14-17:39.jpg,train,bus,50,1,130,101
train/26.09-14-17:40.jpg,train,car,408,265,575,446
train/26.09-14-17:40.jpg,train,car,587,242,704,390
train/26.09-14-17:40.jpg,train,motorcycle,555,309,657,428
train/26.09-14-17:40.jpg,train,motorcycle,356,11,400,67
train/26.09-14-17:40.jpg,train,motorcycle,307,12,345,61
train/27.09-14-17:43.jpg,train,car,338,100,433,177
train/27.09-14-17:43.jpg,train,car,340,8,397,54
train/27.09-14-17:43.jpg,train,taxi,529,194,648,300
train/27.09-14-17:43.jpg,train,taxi,455,268,601,407
train/02-15-21:19.jpg,train,truck,456,214,550,325
train/02-15-21:19.jpg,train,motorcycle,579,356,628,450
train/32.09-14-17:52.jpg,train,car,2,252,165,476
train/32.09-14-17:52.jpg,train,car,538,348,692,480
train/32.09-14-17:52.jpg,train,car,271,121,371,230
train/32.09-14-17:52.jpg,train,motorcycle,184,101,236,167
train/32.09-14-17:52.jpg,train,motorcycle,361,43,405,110
train/32.09-14-17:52.jpg,train,motorcycle,327,28,366,82
train/34.09-14-17:49.jpg,train,motorcycle,436,89,478,144
train/34.09-14-17:49.jpg,train,motorcycle,642,66,676,106
train/34.09-14-17:49.jpg,train,truck,498,59,626,161
train/34.09-14-17:49.jpg,train,truck,1,245,166,473
train/34.09-14-17:49.jpg,train,bus,121,185,417,478
train/34.09-14-17:49.jpg,train,car,370,268,546,448
train/32.09-14-17:54.jpg,train,car,20,105,151,227
train/32.09-14-17:54.jpg,train,car,599,201,699,312
train/32.09-14-17:54.jpg,train,car,230,331,351,480
train/32.09-14-17:54.jpg,train,car,513,379,667,480
train/32.09-14-17:54.jpg,train,taxi,485,81,559,157
train/17.09-14-17:41.jpg,train,motorcycle,618,305,654,376
train/17.09-14-17:41.jpg,train,motorcycle,641,75,660,114
train/17.09-14-17:41.jpg,train,motorcycle,679,87,703,128
train/26.09-14-17:39.jpg,train,motorcycle,303,42,349,105
train/26.09-14-17:39.jpg,train,bus,141,1,231,82
train/26.09-14-17:39.jpg,train,car,335,1,405,52
train/26.09-14-17:39.jpg,train,bus,180,265,404,480
train/26.09-14-17:39.jpg,train,motorcycle,1,63,27,109
train/5-02-15-20:17.jpg,train,car,442,284,542,469
train/5-02-15-20:17.jpg,train,car,446,28,509,125
train/5-02-15-20:17.jpg,train,car,301,58,359,130
train/5-02-15-20:17.jpg,train,motorcycle,562,213,608,304
train/5-02-15-20:17.jpg,train,motorcycle,232,253,277,353
train/5-02-15-20:17.jpg,train,car,599,111,694,190
train/5-02-15-20:17.jpg,train,taxi,1,253,96,428
train/23.09-14-17:58.jpg,train,truck,413,272,613,480
train/23.09-14-17:58.jpg,train,motorcycle,568,380,625,445
train/23.09-14-17:58.jpg,train,motorcycle,459,244,494,280
train/23.09-14-17:58.jpg,train,motorcycle,464,195,495,235
train/23.09-14-17:58.jpg,train,motorcycle,473,162,502,197
train/23.09-14-17:58.jpg,train,motorcycle,400,165,428,202
train/23.09-14-17:58.jpg,train,car,510,258,612,352
train/23.09-14-17:58.jpg,train,car,93,330,185,465
train/23.09-14-17:58.jpg,train,car,62,197,127,283
train/23.09-14-17:58.jpg,train,bus,250,80,285,117
train/23.09-14-17:58.jpg,train,car,371,233,434,288
train/23.09-14-17:58.jpg,train,car,351,190,408,240
train/23.09-14-17:58.jpg,train,car,339,136,381,184
train/23.09-14-17:58.jpg,train,car,397,131,455,168
train/23.09-14-17:58.jpg,train,car,157,198,210,254
train/23.09-14-17:58.jpg,train,car,91,160,159,214
train/23.09-14-17:58.jpg,train,car,125,141,169,177
train/23.09-14-17:58.jpg,train,car,167,159,219,208
train/23.09-14-17:58.jpg,train,car,168,92,199,116
train/23.09-14-17:58.jpg,train,car,195,122,233,148
train/23.09-14-17:58.jpg,train,car,322,101,359,125
train/23.09-14-17:58.jpg,train,car,305,88,340,108
train/23.09-14-17:58.jpg,train,car,321,116,365,148
train/23.09-14-17:58.jpg,train,taxi,1,277,84,362
train/23.09-14-17:58.jpg,train,taxi,189,137,231,182
train/23.09-14-17:58.jpg,train,taxi,359,82,401,112
train/27.09-14-17:52.jpg,train,car,362,33,434,87
train/27.09-14-17:52.jpg,train,bus,119,39,231,184
train/27.09-14-17:52.jpg,train,motorcycle,159,412,230,480
train/22.09-14-17:52.jpg,train,car,177,136,254,188
train/22.09-14-17:52.jpg,train,bus,54,1,117,53
train/22.09-14-17:52.jpg,train,bus,183,1,232,25
train/5-02-15-20:47.jpg,train,car,260,124,335,211
train/5-02-15-20:47.jpg,train,car,85,141,198,259
train/5-02-15-20:47.jpg,train,car,246,24,305,75
train/5-02-15-20:47.jpg,train,car,309,21,370,82
train/5-02-15-20:47.jpg,train,motorcycle,637,82,667,146
train/5-02-15-20:47.jpg,train,taxi,451,45,500,99
train/34.09-14-17:57.jpg,train,taxi,1,314,166,479
train/34.09-14-17:57.jpg,train,taxi,342,319,493,472
train/34.09-14-17:57.jpg,train,taxi,610,55,665,96
train/34.09-14-17:57.jpg,train,motorcycle,309,326,379,410
train/34.09-14-17:57.jpg,train,car,347,172,477,291
train/34.09-14-17:57.jpg,train,car,520,97,593,161
train/34.09-14-17:57.jpg,train,bus,385,29,544,152
train/34.09-14-17:57.jpg,train,motorcycle,550,62,588,106
train/20.09-14-17:58.jpg,train,motorcycle,232,36,300,93
train/69-02-15-20:22.jpg,train,car,433,267,521,371
train/69-02-15-20:22.jpg,train,taxi,333,234,400,299
train/69-02-15-20:22.jpg,train,taxi,262,200,321,254
train/69-02-15-20:22.jpg,train,car,269,161,303,203
train/69-02-15-20:22.jpg,train,car,160,327,283,435
train/69-02-15-20:22.jpg,train,car,187,398,360,480
train/69-02-15-20:22.jpg,train,car,583,291,640,347
train/69-02-15-20:22.jpg,train,car,648,162,704,206
train/69-02-15-20:22.jpg,train,motorcycle,329,127,345,161
train/69-02-15-20:22.jpg,train,car,393,70,412,86
train/69-02-15-20:22.jpg,train,car,437,69,463,89
train/69-02-15-20:22.jpg,train,car,478,77,502,96
train/4-02-15-20:56.jpg,train,motorcycle,516,260,557,340
train/4-02-15-20:56.jpg,train,car,486,45,522,70
train/4-02-15-20:56.jpg,train,car,84,67,124,112
train/4-02-15-20:56.jpg,train,car,228,25,264,51
train/4-02-15-20:56.jpg,train,car,270,24,301,63
train/4-02-15-20:56.jpg,train,car,334,19,369,54
train/4-02-15-20:56.jpg,train,bus,352,1,390,27
train/4-02-15-20:56.jpg,train,truck,1,63,70,194
train/4-02-15-20:56.jpg,train,motorcycle,44,57,68,96
train/4-02-15-20:56.jpg,train,car,134,16,164,41
train/25.09-14-17:55.jpg,train,car,182,265,382,462
train/25.09-14-17:55.jpg,train,motorcycle,318,284,388,369
train/25.09-14-17:55.jpg,train,motorcycle,222,166,291,243
train/25.09-14-17:55.jpg,train,motorcycle,161,94,219,155
train/25.09-14-17:55.jpg,train,motorcycle,128,43,177,95
train/25.09-14-17:55.jpg,train,motorcycle,529,340,617,432
train/25.09-14-17:55.jpg,train,motorcycle,482,397,565,474
train/25.09-14-17:55.jpg,train,motorcycle,408,434,500,480
train/25.09-14-17:55.jpg,train,car,112,141,219,237
train/25.09-14-17:55.jpg,train,car,68,35,139,100
train/25.09-14-17:55.jpg,train,taxi,379,98,488,174
train/25.09-14-17:55.jpg,train,taxi,333,43,397,108
train/25.09-14-17:55.jpg,train,truck,292,121,542,372
train/25.09-14-17:55.jpg,train,truck,137,1,365,190
train/25.09-14-17:55.jpg,train,bus,465,116,702,439
train/5-02-15-20:08.jpg,train,car,135,118,231,214
train/5-02-15-20:08.jpg,train,car,329,30,390,111
train/5-02-15-20:08.jpg,train,taxi,569,54,638,109
train/5-02-15-20:08.jpg,train,motorcycle,523,54,545,103
train/5-02-15-20:08.jpg,train,motorcycle,220,160,253,251
train/5-02-15-20:08.jpg,train,motorcycle,297,31,324,82
train/23.09-14-17:49.jpg,train,truck,337,98,499,172
train/23.09-14-17:49.jpg,train,taxi,308,97,349,131
train/23.09-14-17:49.jpg,train,taxi,101,322,197,435
train/23.09-14-17:49.jpg,train,taxi,14,269,91,363
train/23.09-14-17:49.jpg,train,car,1,352,57,455
train/23.09-14-17:49.jpg,train,car,145,238,217,317
train/23.09-14-17:49.jpg,train,car,350,223,429,284
train/23.09-14-17:49.jpg,train,car,428,341,522,443
train/23.09-14-17:49.jpg,train,car,469,217,553,280
train/23.09-14-17:49.jpg,train,car,148,179,214,242
train/23.09-14-17:49.jpg,train,bus,250,81,292,118
train/23.09-14-17:49.jpg,train,car,160,104,192,132
train/23.09-14-17:49.jpg,train,car,44,106,82,131
train/23.09-14-17:49.jpg,train,motorcycle,327,341,370,415
train/23.09-14-17:49.jpg,train,motorcycle,378,268,421,317
train/23.09-14-17:49.jpg,train,motorcycle,409,197,438,237
train/23.09-14-17:49.jpg,train,motorcycle,510,350,553,418
train/23.09-14-17:49.jpg,train,motorcycle,439,275,477,334
train/23.09-14-17:49.jpg,train,motorcycle,562,411,629,480
train/23.09-14-17:49.jpg,train,motorcycle,477,274,507,329
train/23.09-14-17:49.jpg,train,motorcycle,466,240,491,280
train/23.09-14-17:49.jpg,train,motorcycle,437,246,465,276
train/23.09-14-17:49.jpg,train,motorcycle,197,98,214,120
train/23.09-14-17:49.jpg,train,truck,211,75,242,110
train/23.09-14-17:49.jpg,train,bus,519,245,701,480
train/33.09-14-17:52.jpg,train,car,427,328,652,480
train/33.09-14-17:52.jpg,train,car,183,348,354,480
train/33.09-14-17:52.jpg,train,car,224,156,325,247
train/33.09-14-17:52.jpg,train,truck,47,127,156,270
train/33.09-14-17:52.jpg,train,truck,1,22,62,89
train/33.09-14-17:52.jpg,train,truck,1,1,43,34
train/33.09-14-17:52.jpg,train,taxi,91,39,146,81
train/33.09-14-17:52.jpg,train,taxi,154,96,238,163
train/33.09-14-17:52.jpg,train,taxi,193,11,236,55
train/33.09-14-17:52.jpg,train,taxi,46,103,94,139
train/33.09-14-17:52.jpg,train,car,70,16,116,50
train/33.09-14-17:52.jpg,train,motorcycle,328,44,380,106
train/33.09-14-17:52.jpg,train,motorcycle,263,1,309,53
train/23.09-14-17:55.jpg,train,car,377,261,455,332
train/23.09-14-17:55.jpg,train,car,488,236,575,307
train/23.09-14-17:55.jpg,train,car,90,345,183,477
train/23.09-14-17:55.jpg,train,car,39,258,119,342
train/23.09-14-17:55.jpg,train,car,92,177,148,228
train/23.09-14-17:55.jpg,train,car,138,121,177,159
train/23.09-14-17:55.jpg,train,car,191,131,233,173
train/23.09-14-17:55.jpg,train,car,204,95,239,128
train/23.09-14-17:55.jpg,train,car,330,110,365,146
train/23.09-14-17:55.jpg,train,car,416,149,474,194
train/23.09-14-17:55.jpg,train,car,310,85,348,112
train/23.09-14-17:55.jpg,train,car,354,80,382,105
train/23.09-14-17:55.jpg,train,bus,339,143,405,217
train/23.09-14-17:55.jpg,train,car,374,105,409,138
train/23.09-14-17:55.jpg,train,car,160,168,220,238
train/23.09-14-17:55.jpg,train,taxi,166,85,194,117
train/23.09-14-17:55.jpg,train,bus,246,79,291,118
train/23.09-14-17:55.jpg,train,motorcycle,557,400,612,470
train/23.09-14-17:55.jpg,train,motorcycle,523,300,559,368
train/23.09-14-17:55.jpg,train,motorcycle,419,187,455,242
train/68-02-15-21:42.jpg,train,car,340,207,386,251
train/68-02-15-21:42.jpg,train,motorcycle,449,249,486,290
train/68-02-15-21:42.jpg,train,car,194,113,231,137
train/35.09-14-17:58.jpg,train,bus,9,270,162,480
train/35.09-14-17:58.jpg,train,car,188,352,319,480
train/35.09-14-17:58.jpg,train,car,537,238,677,380
train/35.09-14-17:58.jpg,train,car,176,1,227,58
train/35.09-14-17:58.jpg,train,car,252,1,294,32
train/35.09-14-17:58.jpg,train,car,377,110,457,185
train/35.09-14-17:58.jpg,train,car,121,93,194,175
train/35.09-14-17:58.jpg,train,truck,22,50,119,170
train/35.09-14-17:58.jpg,train,truck,244,96,348,258
train/35.09-14-17:58.jpg,train,taxi,266,17,321,80
train/35.09-14-17:58.jpg,train,bus,113,1,171,46
train/35.09-14-17:58.jpg,train,motorcycle,173,265,233,359
train/35.09-14-17:58.jpg,train,motorcycle,169,192,223,272
train/35.09-14-17:58.jpg,train,motorcycle,193,122,236,202
train/35.09-14-17:58.jpg,train,motorcycle,227,12,251,59
train/23.09-14-17:41.jpg,train,car,2,328,76,441
train/23.09-14-17:41.jpg,train,car,24,246,105,333
train/23.09-14-17:41.jpg,train,car,152,189,211,268
train/23.09-14-17:41.jpg,train,bus,471,205,541,267
train/23.09-14-17:41.jpg,train,bus,287,128,368,175
train/23.09-14-17:41.jpg,train,motorcycle,124,153,168,189
train/23.09-14-17:41.jpg,train,car,71,135,145,172
train/23.09-14-17:41.jpg,train,car,39,102,68,131
train/23.09-14-17:41.jpg,train,taxi,69,90,98,115
train/23.09-14-17:41.jpg,train,car,205,127,285,162
train/23.09-14-17:41.jpg,train,car,522,276,624,362
train/23.09-14-17:41.jpg,train,car,631,400,704,477
train/23.09-14-17:41.jpg,train,car,208,85,241,114
train/23.09-14-17:41.jpg,train,car,157,97,192,125
train/23.09-14-17:41.jpg,train,bus,394,105,471,142
train/23.09-14-17:41.jpg,train,car,385,234,439,302
train/23.09-14-17:41.jpg,train,bus,397,244,659,480
train/23.09-14-17:41.jpg,train,taxi,310,76,338,100
train/23.09-14-17:41.jpg,train,taxi,303,63,325,86
train/23.09-14-17:41.jpg,train,bus,245,80,289,114
train/27.09-14-17:55.jpg,train,motorcycle,552,133,600,191
train/27.09-14-17:55.jpg,train,motorcycle,165,35,202,80
train/23.09-14-17:53.jpg,train,car,520,297,632,399
train/23.09-14-17:53.jpg,train,car,468,205,534,267
train/23.09-14-17:53.jpg,train,car,80,378,185,480
train/23.09-14-17:53.jpg,train,car,117,282,193,374
train/23.09-14-17:53.jpg,train,car,144,211,205,286
train/23.09-14-17:53.jpg,train,car,47,222,126,297
train/23.09-14-17:53.jpg,train,car,94,183,149,231
train/23.09-14-17:53.jpg,train,car,161,140,222,180
train/23.09-14-17:53.jpg,train,motorcycle,412,284,452,345
train/23.09-14-17:53.jpg,train,motorcycle,439,255,475,301
train/23.09-14-17:53.jpg,train,motorcycle,493,343,545,403
train/23.09-14-17:53.jpg,train,motorcycle,345,69,357,88
train/23.09-14-17:53.jpg,train,taxi,15,281,92,362
train/23.09-14-17:53.jpg,train,taxi,1,350,45,465
train/23.09-14-17:53.jpg,train,taxi,165,168,220,223
train/23.09-14-17:53.jpg,train,taxi,98,157,154,190
train/23.09-14-17:53.jpg,train,taxi,111,137,170,167
train/23.09-14-17:53.jpg,train,taxi,206,101,237,132
train/23.09-14-17:53.jpg,train,bus,248,80,292,115
train/23.09-14-17:53.jpg,train,car,313,86,345,108
train/23.09-14-17:53.jpg,train,car,306,66,330,90
train/23.09-14-17:53.jpg,train,taxi,368,98,401,125
train/23.09-14-17:53.jpg,train,bus,314,97,403,200
train/23.09-14-17:53.jpg,train,truck,391,111,460,192
train/23.09-14-17:53.jpg,train,car,159,94,191,124
train/33.09-14-17:50.jpg,train,car,398,325,597,479
train/33.09-14-17:50.jpg,train,car,222,159,337,253
train/33.09-14-17:50.jpg,train,car,509,109,617,187
train/33.09-14-17:50.jpg,train,car,288,20,348,58
train/33.09-14-17:50.jpg,train,car,62,130,144,201
train/33.09-14-17:50.jpg,train,car,177,105,244,179
train/33.09-14-17:50.jpg,train,car,116,63,191,115
train/33.09-14-17:50.jpg,train,car,90,26,145,72
train/33.09-14-17:50.jpg,train,car,66,11,107,48
train/33.09-14-17:50.jpg,train,car,41,90,100,137
train/33.09-14-17:50.jpg,train,car,27,70,74,107
train/33.09-14-17:50.jpg,train,car,17,46,57,73
train/33.09-14-17:50.jpg,train,taxi,352,88,447,157
train/33.09-14-17:50.jpg,train,car,107,203,190,252
train/33.09-14-17:50.jpg,train,bus,120,225,449,480
train/33.09-14-17:50.jpg,train,bus,1,1,58,50
train/33.09-14-17:50.jpg,train,bus,196,1,278,29
train/02-15-21:21.jpg,train,truck,80,2,296,156
train/02-15-21:21.jpg,train,car,167,235,335,371
train/35.09-14-17:50.jpg,train,taxi,238,115,306,212
train/35.09-14-17:50.jpg,train,car,66,220,170,369
train/35.09-14-17:50.jpg,train,car,156,41,216,109
train/35.09-14-17:50.jpg,train,car,258,43,318,116
train/35.09-14-17:50.jpg,train,car,255,1,306,40
train/35.09-14-17:50.jpg,train,car,342,1,384,21
train/35.09-14-17:50.jpg,train,car,251,300,372,480
train/35.09-14-17:50.jpg,train,motorcycle,441,165,480,229
train/35.09-14-17:50.jpg,train,motorcycle,158,426,225,480
train/35.09-14-17:50.jpg,train,motorcycle,1,377,40,453
train/35.09-14-17:50.jpg,train,motorcycle,208,96,240,166
train/35.09-14-17:50.jpg,train,motorcycle,143,11,173,53
train/35.09-14-17:50.jpg,train,bus,1,61,81,305
train/35.09-14-17:50.jpg,train,bus,636,302,704,476
train/35.09-14-17:50.jpg,train,bus,411,1,482,31
train/28.09-14-17:43.jpg,train,car,529,113,576,149
train/28.09-14-17:43.jpg,train,car,144,84,196,134
train/28.09-14-17:43.jpg,train,taxi,161,287,240,362
train/28.09-14-17:43.jpg,train,car,216,139,254,191
train/28.09-14-17:43.jpg,train,motorcycle,442,289,489,362
train/28.09-14-17:43.jpg,train,motorcycle,398,373,460,467
train/28.09-14-17:43.jpg,train,motorcycle,6,389,71,480
train/28.09-14-17:43.jpg,train,motorcycle,491,383,541,475
train/28.09-14-17:43.jpg,train,motorcycle,125,198,151,251
train/28.09-14-17:43.jpg,train,motorcycle,140,168,166,208
train/28.09-14-17:43.jpg,train,motorcycle,318,108,337,149
train/28.09-14-17:43.jpg,train,motorcycle,558,135,578,178
train/28.09-14-17:43.jpg,train,motorcycle,22,24,45,56
train/28.09-14-17:43.jpg,train,motorcycle,86,38,106,65
train/28.09-14-17:43.jpg,train,taxi,46,46,93,84
train/28.09-14-17:43.jpg,train,taxi,413,132,465,185
train/28.09-14-17:43.jpg,train,taxi,285,44,329,79
train/28.09-14-17:43.jpg,train,bus,629,127,704,175
train/28.09-14-17:43.jpg,train,bus,634,107,704,130
train/69-02-15-20:18.jpg,train,car,391,375,500,480
train/69-02-15-20:18.jpg,train,car,416,254,479,326
train/69-02-15-20:18.jpg,train,car,533,248,587,302
train/69-02-15-20:18.jpg,train,car,239,257,307,324
train/69-02-15-20:18.jpg,train,car,323,139,356,177
train/69-02-15-20:18.jpg,train,car,385,169,435,215
train/69-02-15-20:18.jpg,train,car,331,196,379,252
train/69-02-15-20:18.jpg,train,car,273,160,310,206
train/69-02-15-20:18.jpg,train,car,565,128,609,158
train/69-02-15-20:18.jpg,train,bus,294,291,377,393
train/69-02-15-20:18.jpg,train,taxi,58,412,216,480
train/69-02-15-20:18.jpg,train,motorcycle,242,445,324,480
train/69-02-15-20:18.jpg,train,motorcycle,443,127,459,157
train/4-02-15-20:08.jpg,train,bus,76,71,173,193
train/4-02-15-20:08.jpg,train,motorcycle,149,217,186,293
train/4-02-15-20:08.jpg,train,motorcycle,205,222,244,313
train/4-02-15-20:08.jpg,train,motorcycle,273,14,290,38
train/4-02-15-20:08.jpg,train,car,437,109,490,158
train/4-02-15-20:08.jpg,train,car,556,134,619,187
train/4-02-15-20:08.jpg,train,car,259,47,297,82
train/4-02-15-20:08.jpg,train,car,354,1,384,27
train/28.09-14-17:44.jpg,train,motorcycle,318,339,355,402
train/28.09-14-17:44.jpg,train,car,67,322,134,380
train/28.09-14-17:44.jpg,train,motorcycle,568,345,600,400
train/28.09-14-17:44.jpg,train,motorcycle,554,298,579,339
train/28.09-14-17:44.jpg,train,motorcycle,549,272,578,299
train/28.09-14-17:44.jpg,train,motorcycle,504,217,527,255
train/28.09-14-17:44.jpg,train,motorcycle,476,201,500,231
train/28.09-14-17:44.jpg,train,motorcycle,232,137,248,169
train/28.09-14-17:44.jpg,train,motorcycle,165,140,186,163
train/28.09-14-17:44.jpg,train,motorcycle,618,393,654,457
train/28.09-14-17:44.jpg,train,motorcycle,607,354,638,399
train/28.09-14-17:44.jpg,train,motorcycle,590,321,616,360
train/28.09-14-17:44.jpg,train,motorcycle,575,287,603,328
train/28.09-14-17:44.jpg,train,motorcycle,663,446,701,480
train/28.09-14-17:44.jpg,train,taxi,555,207,612,248
train/28.09-14-17:44.jpg,train,taxi,504,175,549,207
train/28.09-14-17:44.jpg,train,taxi,461,161,508,188
train/28.09-14-17:44.jpg,train,taxi,610,256,652,296
train/28.09-14-17:44.jpg,train,truck,636,250,704,342
train/28.09-14-17:44.jpg,train,car,155,332,214,384
train/28.09-14-17:44.jpg,train,car,175,259,219,299
train/28.09-14-17:44.jpg,train,car,150,242,196,276
train/28.09-14-17:44.jpg,train,car,666,339,704,401
train/28.09-14-17:44.jpg,train,car,367,151,399,175
train/25.09-14-17:57.jpg,train,bus,108,135,267,305
train/25.09-14-17:57.jpg,train,motorcycle,204,145,264,210
train/25.09-14-17:57.jpg,train,car,171,41,248,100
train/25.09-14-17:57.jpg,train,car,242,6,320,53
train/25.09-14-17:57.jpg,train,taxi,132,1,197,31
train/25.09-14-17:57.jpg,train,car,66,5,129,48
train/25.09-14-17:57.jpg,train,truck,85,47,163,128
train/25.09-14-17:57.jpg,train,truck,224,382,453,480
train/25.09-14-17:57.jpg,train,bus,265,121,556,425
train/25.09-14-17:57.jpg,train,bus,300,19,553,218
train/25.09-14-17:57.jpg,train,bus,523,190,704,452
train/33.09-14-17:40.jpg,train,bus,290,1,440,87
train/33.09-14-17:40.jpg,train,bus,12,44,116,147
train/33.09-14-17:40.jpg,train,car,110,224,265,392
train/33.09-14-17:40.jpg,train,car,279,209,450,360
train/33.09-14-17:40.jpg,train,car,143,93,221,160
train/33.09-14-17:40.jpg,train,car,81,21,141,68
train/33.09-14-17:40.jpg,train,car,237,33,299,89
train/33.09-14-17:40.jpg,train,car,633,163,704,228
train/33.09-14-17:40.jpg,train,motorcycle,318,326,404,430
train/33.09-14-17:40.jpg,train,motorcycle,171,160,212,219
train/33.09-14-17:40.jpg,train,motorcycle,132,118,174,179
train/33.09-14-17:40.jpg,train,motorcycle,350,64,401,109
train/33.09-14-17:40.jpg,train,motorcycle,246,11,279,41
train/33.09-14-17:40.jpg,train,motorcycle,201,1,224,32
train/33.09-14-17:40.jpg,train,car,5,26,50,52
train/34.09-14-17:41.jpg,train,motorcycle,188,356,258,460
train/34.09-14-17:41.jpg,train,motorcycle,252,370,323,469
train/34.09-14-17:41.jpg,train,motorcycle,531,79,574,128
train/21.09-14-17:57.jpg,train,truck,289,62,484,260
train/20.09-14-17:39.jpg,train,car,280,79,444,188
train/20.09-14-17:39.jpg,train,motorcycle,506,102,608,171
train/20.09-14-17:39.jpg,train,car,553,221,704,362
train/20.09-14-17:39.jpg,train,motorcycle,98,11,154,57
train/20.09-14-17:39.jpg,train,motorcycle,41,1,83,41
train/20.09-14-17:39.jpg,train,car,135,1,292,54
train/20.09-14-17:49.jpg,train,car,130,8,292,106
train/20.09-14-17:49.jpg,train,motorcycle,497,182,597,262
train/20.09-14-17:40.jpg,train,car,170,184,373,348
train/20.09-14-17:40.jpg,train,car,1,122,70,219
train/20.09-14-17:40.jpg,train,motorcycle,49,58,109,118
train/21.09-14-17:48.jpg,train,car,317,155,425,255
train/27.09-14-17:48.jpg,train,car,379,51,457,114
train/27.09-14-17:48.jpg,train,taxi,478,140,581,225
train/73-02-15-20:18.jpg,train,bus,1,153,199,354
train/73-02-15-20:18.jpg,train,car,197,186,302,276
train/73-02-15-20:18.jpg,train,car,301,118,372,174
train/78-02-15-20:02.jpg,train,car,488,195,618,311
train/78-02-15-20:02.jpg,train,car,386,74,463,133
train/78-02-15-20:02.jpg,train,car,344,1,392,22
train/78-02-15-20:02.jpg,train,bus,529,224,704,470
train/78-02-15-20:02.jpg,train,taxi,416,111,486,182
train/78-02-15-20:02.jpg,train,taxi,357,10,425,73
train/4-02-15-20:36.jpg,train,car,368,92,415,137
train/4-02-15-20:36.jpg,train,taxi,427,103,484,162
train/4-02-15-20:36.jpg,train,car,347,59,380,88
train/4-02-15-20:36.jpg,train,motorcycle,226,57,245,93
train/4-02-15-20:36.jpg,train,car,75,38,111,66
train/3-02-15-20:08.jpg,train,car,184,312,295,434
train/3-02-15-20:08.jpg,train,car,110,147,155,196
train/3-02-15-20:08.jpg,train,car,105,86,136,115
train/3-02-15-20:08.jpg,train,car,189,85,223,114
train/6-2019-04-20-11:59.jpg,train,truck,192,119,277,268
train/6-2019-04-20-11:59.jpg,train,bus,587,186,704,437
train/6-2019-04-20-11:59.jpg,train,car,401,167,522,308
train/6-2019-04-20-11:59.jpg,train,car,424,11,477,56
train/6-2019-04-20-11:59.jpg,train,car,126,68,192,146
train/6-2019-04-20-11:59.jpg,train,car,134,8,185,60
train/6-2019-04-20-11:59.jpg,train,car,1,227,101,400
